post_id,text,tokens,rationales,label,offensive_words,text_length,off_word_count,stereotype
1266043153490096134,"අපි අලුතෙන් යට ඇඳුමක් ගත්තත්.  "" ආ ආ දැන් හරිගිහිල්ලා නේද?""   අහන උන් පට්ට භයයි , අපි ඒ යට ඇඳුම ඇඳගෙන හරි උන්‍ට වඩා තැනකට යයි කියලා.  #copied","['අපි', 'අලුතෙන්', 'යට', 'ඇඳුමක්', 'ගත්තත්', '.', '""', 'ආ', 'ආ', 'දැන්', 'හරිගිහිල්ලා', 'නේද', '?', '""', 'අහන', 'උන්', 'පට්ට', 'භයයි', ',', 'අපි', 'ඒ', 'යට', 'ඇඳුම', 'ඇඳගෙන', 'හරි', 'උන්\u200dට', 'වඩා', 'තැනකට', 'යයි', 'කියලා', '.', '#', 'copied']",[],NOT,[],141,0,
569764113066418176,අයියෝව්ස් දැන් ඉතින් උඩ බලන් ඉදෆිය මුසලයා.... 󾍀󾍀   #අසික්කිතයි URL,"['අයියෝව්ස්', 'දැන්', 'ඉතින්', 'උඩ', 'බලන්', 'ඉදෆිය', 'මුසලයා', '.', '.', '.', '.', '\U000fe340\U000fe340', '#', 'අසික්කිතයි', 'URL']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,['මුසලයා'],66,1,
1190250272678825984,ඒකි එහෙම නෑ බං. ගුඩ් නයිට්  #වේසියකට_පෙම්_කරමි,"['ඒකි', 'එහෙම', 'නෑ', 'බං', '.', 'ගුඩ්', 'නයිට්', '#', 'වේසියකට_පෙම්_කරමි']",[],OFF,[],46,0,
769234591206952960,@USER තුහ් නොදකින් උඹ පුපුරල මැරියං,"['@USER', 'තුහ්', 'නොදකින්', 'උඹ', 'පුපුරල', 'මැරියං']","[0, 1, 1, 0, 1, 1]",OFF,"['තුහ්', 'නොදකින්', 'පුපුරල', 'මැරියං']",35,4,
1441798103024037900,"@USER කරුනාවන්ත , සිරියාවන්ත අම්ම කෙනෙක් . ඔබ වාසනා වන්ත පුතෙක් .","['@USER', 'කරුනාවන්ත', ',', 'සිරියාවන්ත', 'අම්ම', 'කෙනෙක්', '.', 'ඔබ', 'වාසනා', 'වන්ත', 'පුතෙක්', '.']",[],NOT,[],65,0,
704639860238393344,අර හරකෙකුත් දූෂණය කලේ පොල්ගහවෙල නේද යකෝ..සමහර විට ඒ හරකා ඒ මිනිහට අනින්න ඇති....:p මේවා සමකරන්න තියා copy... URL,"['අර', 'හරකෙකුත්', 'දූෂණය', 'කලේ', 'පොල්ගහවෙල', 'නේද', 'යකෝ', '.', '.', 'සමහර', 'විට', 'ඒ', 'හරකා', 'ඒ', 'මිනිහට', 'අනින්න', 'ඇති', '.', '.', '.', '.', ':', 'p', 'මේවා', 'සමකරන්න', 'තියා', 'copy', '.', '.', '.', 'URL']",[],NOT,[],112,0,
1316722772022718464,වෙට් අක්කව හම්බෙන්න ගියා ටිකක් වෙලා කතා කර කර ඉද්දි අක්කා ඇහුවා කෝ මල්ලි ටෝබි කියලා එතකොටයි මතක් උනේ බල්ලා අරන් යන්න බැරි උනා කියලා. දැන් ඉතින් හෙට යනවා,"['වෙට්', 'අක්කව', 'හම්බෙන්න', 'ගියා', 'ටිකක්', 'වෙලා', 'කතා', 'කර', 'කර', 'ඉද්දි', 'අක්කා', 'ඇහුවා', 'කෝ', 'මල්ලි', 'ටෝබි', 'කියලා', 'එතකොටයි', 'මතක්', 'උනේ', 'බල්ලා', 'අරන්', 'යන්න', 'බැරි', 'උනා', 'කියලා', '.', 'දැන්', 'ඉතින්', 'හෙට', 'යනවා']",[],NOT,[],152,0,
1088791528305176576,@USER එහෙම බැ. ගනින් හිතට. පැය තුනක් නිදාගෙන යකෝ අපි මේ ඉන්නේ. අපි වැඩ කරන්න මොරාල් එක ගන්නේ අනාගතේ ගැන හිතල. අම්මලග්ව් මල්ලිලලගෙ මූනවල් හිතේ මවාගෙන.. එහෙමටි.. උඹලට බැරි වෙන්නෙ නැ,"['@USER', 'එහෙම', 'බැ', '.', 'ගනින්', 'හිතට', '.', 'පැය', 'තුනක්', 'නිදාගෙන', 'යකෝ', 'අපි', 'මේ', 'ඉන්නේ', '.', 'අපි', 'වැඩ', 'කරන්න', 'මොරාල්', 'එක', 'ගන්නේ', 'අනාගතේ', 'ගැන', 'හිතල', '.', 'අම්මලග්ව්', 'මල්ලිලලගෙ', 'මූනවල්', 'හිතේ', 'මවාගෙන', '.', '.', 'එහෙමටි', '.', '.', 'උඹලට', 'බැරි', 'වෙන්නෙ', 'නැ']",[],NOT,[],179,0,
755086011483328512,@USER සෙට් උනා පලො වස්ල මට එක කටට මගේ එවගෙන්ම උන් කෙලියා මගේ කටට  #TweetlikeUnfollowNangi (2/2),"['@USER', 'සෙට්', 'උනා', 'පලො', 'වස්ල', 'මට', 'එක', 'කටට', 'මගේ', 'එවගෙන්ම', 'උන්', 'කෙලියා', 'මගේ', 'කටට', '#', 'TweetlikeUnfollowNangi', '(', '2', '/', '2', ')']",[],NOT,[],95,0,
1066549160621559809,@USER  @USER ගෝපිගෙ වද පුංචි අම්මගෙ දුවව සෙට් කරන්න යන්නෙ බොට.. ඉතිං ඒකි පොඩ්ඩක් කහගත්තම මක් වෙනවද..?,"['@USER', '@USER', 'ගෝපිගෙ', 'වද', 'පුංචි', 'අම්මගෙ', 'දුවව', 'සෙට්', 'කරන්න', 'යන්නෙ', 'බොට', '.', '.', 'ඉතිං', 'ඒකි', 'පොඩ්ඩක්', 'කහගත්තම', 'මක්', 'වෙනවද', '.', '.', '?']",[],NOT,[],101,0,
1056543555966066688,@USER @USER  ආණ්ඩුව තුළ දැඩ් විහුළු කාරයෙක් ලෙස හැසිරුණා,"['@USER', '@USER', 'ආණ්ඩුව', 'තුළ', 'දැඩ්', 'විහුළු', 'කාරයෙක්', 'ලෙස', 'හැසිරුණා']",[],NOT,[],56,0,
963210405873987584,"@USER නේපාල් යනවා නම් ඇයි ඉන්දියන් වීසා? ඌ ඉන්දියාවේ transit තිබුණට airport එකෙන් එලියට යන්නේ නැත්නම් visa ඕනේ නෑනේ   ඔය ඉන්දියන් පකෙන්තුවන්ට ඕනේ නැති ලබ්බක් නෑ. අනික දිල්ලි, මුම්බායි වගේ උඩ ඒවා දාන්නේ නැතුව තමිල්නාඩු දාන්නේ ඇයි. පට්ට කචල්","['@USER', 'නේපාල්', 'යනවා', 'නම්', 'ඇයි', 'ඉන්දියන්', 'වීසා', '?', 'ඌ', 'ඉන්දියාවේ', 'transit', 'තිබුණට', 'airport', 'එකෙන්', 'එලියට', 'යන්නේ', 'නැත්නම්', 'visa', 'ඕනේ', 'නෑනේ', 'ඔය', 'ඉන්දියන්', 'පකෙන්තුවන්ට', 'ඕනේ', 'නැති', 'ලබ්බක්', 'නෑ', '.', 'අනික', 'දිල්ලි', ',', 'මුම්බායි', 'වගේ', 'උඩ', 'ඒවා', 'දාන්නේ', 'නැතුව', 'තමිල්නාඩු', 'දාන්නේ', 'ඇයි', '.', 'පට්ට', 'කචල්']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"['පකෙන්තුවන්ට', 'ලබ්බක්']",239,2,
1110873792169930754,@USER අම්මප යකෝ ඩේලි කරන්ට් කැපුවොත් එහෙම වෙන්නත් බැරි නෑ,"['@USER', 'අම්මප', 'යකෝ', 'ඩේලි', 'කරන්ට්', 'කැපුවොත්', 'එහෙම', 'වෙන්නත්', 'බැරි', 'නෑ']",[],NOT,[],57,0,
1475461042129932288,@USER  @USER අඩො    @USER  @USER,"['@USER', '@USER', 'අඩො', '@USER', '@USER']",[],NOT,[],32,0,
1359022998942937094,@USER  @USER    නාකි කැහුට්ටු  ගොන් ගෙම්බා,"['@USER', '@USER', 'නාකි', 'කැහුට්ටු', 'ගොන්', 'ගෙම්බා']","[0, 0, 0, 1, 1, 1]",OFF,"['කැහුට්ටු', 'ගොන්', 'ගෙම්බා']",42,3,
1487737377111953408,තමන්ගේ මිනිහා අතටම අහු වුණාම ඒ වෙලාවට අර ගෑණි බඩුවක් කියල තේරුම් ගන්න ඕන හැම කෙල්ලෙක්ම Suraj @USER  · 29 Jan මේ වගේ ලස්සන කෙල්ලෙක් තියන් තව එකියක් එක්ක යන මෝඩ අපතයා කවුද බං  twitter.com/CharuRathnayak…,"['තමන්ගේ', 'මිනිහා', 'අතටම', 'අහු', 'වුණාම', 'ඒ', 'වෙලාවට', 'අර', 'ගෑණි', 'බඩුවක්', 'කියල', 'තේරුම්', 'ගන්න', 'ඕන', 'හැම', 'කෙල්ලෙක්ම', 'Suraj', '@USER', '29', 'Jan', 'මේ', 'වගේ', 'ලස්සන', 'කෙල්ලෙක්', 'තියන්', 'තව', 'එකියක්', 'එක්ක', 'යන', 'මෝඩ', 'අපතයා', 'කවුද', 'බං', 'twitter', '.', 'com', '/', 'CharuRathnayak']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,['බඩුවක්'],201,1,
1409801473332944896,"@USER ,දුන්නොත් මේකිගේ කිම්බ හපලා දිව දාලා උරලා පුකේ හිලත් ලොකු කරලා කනෙන් කැරි විසි වෙන්න හුකන්න ඔනි.. යාලුවෝ තුන් හතර දෙනෙක් එක්ක පොඩි අඩියක් ගහාන ගමන් මේකිව බයිට් එකට ගන්න තිබුනනම් මරු ඈ","['@USER', ',', 'දුන්නොත්', 'මේකිගේ', 'කිම්බ', 'හපලා', 'දිව', 'දාලා', 'උරලා', 'පුකේ', 'හිලත්', 'ලොකු', 'කරලා', 'කනෙන්', 'කැරි', 'විසි', 'වෙන්න', 'හුකන්න', 'ඔනි', '.', '.', 'යාලුවෝ', 'තුන්', 'හතර', 'දෙනෙක්', 'එක්ක', 'පොඩි', 'අඩියක්', 'ගහාන', 'ගමන්', 'මේකිව', 'බයිට්', 'එකට', 'ගන්න', 'තිබුනනම්', 'මරු', 'ඈ']","[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"['කිම්බ', 'හපලා', 'උරලා', 'පුකේ', 'හිලත්', 'කැරි', 'හුකන්න']",189,7,
989407324572823552,මොනවද අයිසෙ හැමදාම වැඩක් කරගන්න ගියාම තමුසෙලගෙ  customer service එකෙන් කියන්නෙ එකක් arcade එකට ගියාම තව එකක්. අපිට වෙන වැඩ නැතුව නෙවේ බොරුවට පෝලිම් වල රස්තියාදු වෙන්න  @USER,"['මොනවද', 'අයිසෙ', 'හැමදාම', 'වැඩක්', 'කරගන්න', 'ගියාම', 'තමුසෙලගෙ', 'customer', 'service', 'එකෙන්', 'කියන්නෙ', 'එකක්', 'arcade', 'එකට', 'ගියාම', 'තව', 'එකක්', '.', 'අපිට', 'වෙන', 'වැඩ', 'නැතුව', 'නෙවේ', 'බොරුවට', 'පෝලිම්', 'වල', 'රස්තියාදු', 'වෙන්න', '@USER']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,['අයිසෙ'],173,1,
1132619131310632961,@USER කෝ මේ අනුර කුමාර දිසානායක.,"['@USER', 'කෝ', 'මේ', 'අනුර', 'කුමාර', 'දිසානායක', '.']",[],NOT,[],32,0,
909216126030069761,@USER  @USER කවුද ඔයාට තඩි ලයින් දැම්මේ තට්ට අයියේ,"['@USER', '@USER', 'කවුද', 'ඔයාට', 'තඩි', 'ලයින්', 'දැම්මේ', 'තට්ට', 'අයියේ']","[0, 0, 0, 0, 0, 0, 0, 1, 0]",OFF,['තට්ට'],50,1,
1275476420194529281,හු#තෝ ගෑවා  ⍣༗Baby Koala ♡✿࿐⍤⍤  @USER  · 23 Jun 2020 මගෙ පොඩි තාරා Show this thread,"['හු', '#', 'තෝ', 'ගෑවා', '⍣༗Baby', 'Koala', '♡✿࿐⍤⍤', '\uea00', '@USER', '23', 'Jun', '2020', 'මගෙ', 'පොඩි', 'තාරා', 'Show', 'this', 'thread']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,[],84,0,
1200750652709724160,"@USER නිශාන්ත ද සිල්වා පවුල පිටින් ස්විස් පැන්නෙ තානාපති කාරයාලෙ ගේම් එකකින්, ඒක වහගන්න තමයි දැන්ව්පැහැරගැනීමේ නාට්‍යයක් රග දක්වන්නේ - ස්විට්සරලන්ත තානාපති නිලධාරිනියක් පැහැර ගැනීම කෙප්පයක්,  මාර්ගයේ කිසිදු CCTVවල එවැනි දර්ශන නෑ..!","['@USER', 'නිශාන්ත', 'ද', 'සිල්වා', 'පවුල', 'පිටින්', 'ස්විස්', 'පැන්නෙ', 'තානාපති', 'කාරයාලෙ', 'ගේම්', 'එකකින්', ',', 'ඒක', 'වහගන්න', 'තමයි', 'දැන්ව්පැහැරගැනීමේ', 'නාට්\u200dයයක්', 'රග', 'දක්වන්නේ', '-', 'ස්විට්සරලන්ත', 'තානාපති', 'නිලධාරිනියක්', 'පැහැර', 'ගැනීම', 'කෙප්පයක්', ',', 'මාර්ගයේ', 'කිසිදු', 'CCTVවල', 'එවැනි', 'දර්ශන', 'නෑ', '.', '.', '!']",[],NOT,[],231,0,
931530486245089280,”ස්කර්ට් එක හෙමීට උස්සන්න කෙල්ලෙ” පියුමි කාමුක හිනාවක් දාලා හෙමිහිට ස්කර්ට් එක උඩට ඉස්සුව. ජංගිය පේන්න ගත්ත ගමන් මගේ පයිය නළියන්න ගත්තා. පියුමිගෙ කිම්බ පොඩි බනිස් ගෙඩියක් වගේ >>URL,"['”', 'ස්කර්ට්', 'එක', 'හෙමීට', 'උස්සන්න', 'කෙල්ලෙ', '”', 'පියුමි', 'කාමුක', 'හිනාවක්', 'දාලා', 'හෙමිහිට', 'ස්කර්ට්', 'එක', 'උඩට', 'ඉස්සුව.', 'ජංගිය', 'පේන්න', 'ගත්ත', 'ගමන්', 'මගේ', 'පයිය', 'නළියන්න', 'ගත්තා', '.', 'පියුමිගෙ', 'කිම්බ', 'පොඩි', 'බනිස්', 'ගෙඩියක්', 'වගේ', '>>URL']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",OFF,"['ජංගිය', 'පයිය', 'කිම්බ']",180,3,
1468970581336887309,@USER  @USER ඕකා මරු ඈ එක්ක පලයන්..,"['@USER', '@USER', 'ඕකා', 'මරු', 'ඈ', 'එක්ක', 'පලයන්', '.', '.']",[],NOT,[],35,0,
928500821528072192,@USER ඇයි යකෝ නේතන් ජේම්ස්,"['@USER', 'ඇයි', 'යකෝ', 'නේතන්', 'ජේම්ස්']",[],NOT,[],26,0,
1158051440558006272,@USER  @USER අම්ම දැනගත්තොත් මං මලා. අනිත්ව අහුවුණොත් මලාට දානෙත් දෙන එකක් නෑ,"['@USER', '@USER', 'අම්ම', 'දැනගත්තොත්', 'මං', 'මලා', '.', 'අනිත්ව', 'අහුවුණොත්', 'මලාට', 'දානෙත්', 'දෙන', 'එකක්', 'නෑ']",[],NOT,[],77,0,
1419278811431047171,"ඒක පට්ට, හරිම ප්‍රශ්නෙ  Thisaranie (තිසරණී) @USER  · 25 Jul 2021 *එයා උඹට ඔය කියන තරමට ආදරෙයි නම්, ඇයි බං පාස්වර්ඩ් එක ඉල්ලන්නේ?","['ඒක', 'පට්ට', ',', 'හරිම', 'ප්\u200dරශ්නෙ', 'Thisaranie', '(', 'තිසරණී', ')', '@USER', '25', 'Jul', '2021', '*', 'එයා', 'උඹට', 'ඔය', 'කියන', 'තරමට', 'ආදරෙයි', 'නම්', ',', 'ඇයි', 'බං', 'පාස්වර්ඩ්', 'එක', 'ඉල්ලන්නේ', '?']",[],NOT,[],128,0,
1182310969692717058,@USER  @USER    අනිත් පක්ශවල අය සෙනග ඇද්දෙ විල්බැරො එකෙන්ද ගොන් ලබ්බො.විවේචනය කරනවනම් සේරම කරපන්.කඩේ පලයන් අවුලක් නෑ හැබැයි ලොවින්න එපා,"['@USER', '@USER', 'අනිත්', 'පක්ශවල', 'අය', 'සෙනග', 'ඇද්දෙ', 'විල්බැරො', 'එකෙන්ද', 'ගොන්', 'ලබ්බො', '.', 'විවේචනය', 'කරනවනම්', 'සේරම', 'කරපන්', '.', 'කඩේ', 'පලයන්', 'අවුලක්', 'නෑ', 'හැබැයි', 'ලොවින්න', 'එපා']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",OFF,"['ගොන්', 'ලබ්බො', 'ලොවින්න']",135,3,
1453002063298932744,@USER ක්වින්ඩාඕ නෙවෙයි යකෝ ඡිංදාඹ්.,"['@USER', 'ක්වින්ඩාඕ', 'නෙවෙයි', 'යකෝ', 'ඡිංදාඹ්', '.']",[],NOT,[],35,0,
764883752006713344,@USER හොඳ වැඩේ තොට. බඩජාරියා :D,"['@USER', 'හොඳ', 'වැඩේ', 'තොට', '.', 'බඩජාරියා', ':', 'D']",[],OFF,[],31,0,
794274910042406912,"**හෙන හිනා මූට, හිතන් ඉන්නෙ පොර කියලා වෙන්න ඇති.. අවජාතකයෝ.. ශ්‍රී පාදේ අපි වැදලා නෑලු, බොරුවටලු කෑ ගහන්නෙ.. මුගෙ... URL","['*', '*', 'හෙන', 'හිනා', 'මූට', ',', 'හිතන්', 'ඉන්නෙ', 'පොර', 'කියලා', 'වෙන්න', 'ඇති', '.', '.', 'අවජාතකයෝ', '.', '.', 'ශ්\u200dරී', 'පාදේ', 'අපි', 'වැදලා', 'නෑලු', ',', 'බොරුවටලු', 'කෑ', 'ගහන්නෙ', '.', '.', 'මුගෙ', '.', '.', '.', 'URL']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,['අවජාතකයෝ'],120,1,
1463204686861791236,"@USER බැරල් එක ඩොලර් 18ට ගියාම, මිල අඩු නොකරපු රටක් මේක","['@USER', 'බැරල්', 'එක', 'ඩොලර්', '18ට', 'ගියාම', ',', 'මිල', 'අඩු', 'නොකරපු', 'රටක්', 'මේක']",[],NOT,[],55,0,
1437494062962016258,@USER කටට ආපු හිස් කතාවක් නෙමේ නම් කියන්න  )කවුරු එක්ක නැත්තම් මොකක් එක්ක තියෙන ඊර්ෂ්‍යාව මත පදනම් වෙලාද ප්‍රතිපත්ති ගොඩනගලා තියෙන්නේ? )මේ කියන විදියට ඊර්ෂ්‍යාව මත ගොඩනගලා තියෙන දේශපාලන ප්‍රතිපත්ති මොනවද? )ජාතිවාදී නොවීම ඇරෙන්න පැරණි දේශපාලන ප්‍රතිපත්ති වලට වෙනස් ප්‍රතිපත්ති මොනවාද?,"['@USER', 'කටට', 'ආපු', 'හිස්', 'කතාවක්', 'නෙමේ', 'නම්', 'කියන්න', ')', 'කවුරු', 'එක්ක', 'නැත්තම්', 'මොකක්', 'එක්ක', 'තියෙන', 'ඊර්ෂ්\u200dයාව', 'මත', 'පදනම්', 'වෙලාද', 'ප්\u200dරතිපත්ති', 'ගොඩනගලා', 'තියෙන්නේ', '?', ')', 'මේ', 'කියන', 'විදියට', 'ඊර්ෂ්\u200dයාව', 'මත', 'ගොඩනගලා', 'තියෙන', 'දේශපාලන', 'ප්\u200dරතිපත්ති', 'මොනවද', '?', ')', 'ජාතිවාදී', 'නොවීම', 'ඇරෙන්න', 'පැරණි', 'දේශපාලන', 'ප්\u200dරතිපත්ති', 'වලට', 'වෙනස්', 'ප්\u200dරතිපත්ති', 'මොනවාද', '?']",[],NOT,[],283,0,
748495389947498496,වනජීවි මහත්තුරුනේ... මේ අවජාතක හැත්ත අල්ලා මුන්ට දඩුවම් දෙන්න බැරිනම් ඔය වනජීවි කම දීපන් ලමයෙක්ට URL,"['වනජීවි', 'මහත්තුරුනේ', '.', '.', '.', 'මේ', 'අවජාතක', 'හැත්ත', 'අල්ලා', 'මුන්ට', 'දඩුවම්', 'දෙන්න', 'බැරිනම්', 'ඔය', 'වනජීවි', 'කම', 'දීපන්', 'ලමයෙක්ට', 'URL']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",OFF,"['අවජාතක', 'හැත්ත', 'දීපන්', 'ලමයෙක්ට']",100,4,
1405709189733826572,"කෙල්ලනේ, නිදියන්න කලින් මේක දාල යන්නම්  ඔය බබා උක්කුංලගෙන් ප්‍රවේසම්වෙයන්  කැරියො ගොඩක්වෙලාවට මම කැරියෙක් කියන එක තේරෙන විදියට ඉන්නෙ. උන්එක්ක කතාකරද්දිම උඹ දන්නව ඌ කැරියෙක් කියල  බබා උක්කුංල ඉන්නෙ මල් වගේ, උඹ කැමතිම පාටවලින්, උඹ අතදික්කරනකම්. ඌ උඹට බබා හුක්කුං කරල යනකම් උඹ දන්නෑ.","['කෙල්ලනේ', ',', 'නිදියන්න', 'කලින්', 'මේක', 'දාල', 'යන්නම්', 'ඔය', 'බබා', 'උක්කුංලගෙන්', 'ප්\u200dරවේසම්වෙයන්', 'කැරියො', 'ගොඩක්වෙලාවට', 'මම', 'කැරියෙක්', 'කියන', 'එක', 'තේරෙන', 'විදියට', 'ඉන්නෙ', '.', 'උන්එක්ක', 'කතාකරද්දිම', 'උඹ', 'දන්නව', 'ඌ', 'කැරියෙක්', 'කියල', 'බබා', 'උක්කුංල', 'ඉන්නෙ', 'මල්', 'වගේ', ',', 'උඹ', 'කැමතිම', 'පාටවලින්', ',', 'උඹ', 'අතදික්කරනකම්', '.', 'ඌ', 'උඹට', 'බබා', 'හුක්කුං', 'කරල', 'යනකම්', 'උඹ', 'දන්නෑ', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",OFF,"['කැරියො', 'කැරියෙක්', 'කැරියෙක්', 'හුක්කුං']",280,4,
1142802500182933504,@USER  @USER තෝ මගේ මූන බලලද වයස කියන්නෙ..අනේ ඉතින් මට හිතන දේ කමෙට් කරන්න පුලුවන් උනානම් උඹ පවු.,"['@USER', '@USER', 'තෝ', 'මගේ', 'මූන', 'බලලද', 'වයස', 'කියන්නෙ', '.', '.', 'අනේ', 'ඉතින්', 'මට', 'හිතන', 'දේ', 'කමෙට්', 'කරන්න', 'පුලුවන්', 'උනානම්', 'උඹ', 'පවු', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,['තෝ'],97,1,
1029956922210840576,@USER  @USER පොයිය තමයි බ්‍රෝ!!! හුජ්ජ ගොඩේ තියෙන ඉයර්පොඩ් එක උනත් කනේ ගහගෙන යනවා... පව් ඉතිං,"['@USER', '@USER', 'පොයිය', 'තමයි', 'බ්\u200dරෝ', '!', '!', '!', 'හුජ්ජ', 'ගොඩේ', 'තියෙන', 'ඉයර්පොඩ්', 'එක', 'උනත්', 'කනේ', 'ගහගෙන', 'යනවා', '.', '.', '.', 'පව්', 'ඉතිං']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"['පොයිය', 'හුජ්ජ', 'ගොඩේ']",93,3,
666698038384136192,බඩ ගැන හිතල රට ජාතිය විකුණපු බඩගෝස්තර හැත්ත බලපල්ලා .තොපි නිසා අහිංසක මිනිස්සු බඩගින්නේ.......... මෙන්න 500 යේ... URL,"['බඩ', 'ගැන', 'හිතල', 'රට', 'ජාතිය', 'විකුණපු', 'බඩගෝස්තර', 'හැත්ත', 'බලපල්ලා', '.', 'තොපි', 'නිසා', 'අහිංසක', 'මිනිස්සු', 'බඩගින්නේ', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'මෙන්න', '500', 'යේ', '.', '.', '.', 'URL']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"['බඩගෝස්තර', 'හැත්ත', 'තොපි']",117,3,
1065907414552068098,අපිට අළුතින් #BlackFriday ඕන නැහැ. පහුගිය සිකුරාදාවල් තුන හතරම ලංකාවට Black Friday තමා. පට්ට සේල් එකක් තිබ්බේ. සුදූ පිරුවට ගහපු මිනිස්සු විකුණුන ලොකු ගණන් වලට. #ConstitutionalCrisisLK,"['අපිට', 'අළුතින්', '#', 'BlackFriday', 'ඕන', 'නැහැ', '.', 'පහුගිය', 'සිකුරාදාවල්', 'තුන', 'හතරම', 'ලංකාවට', 'Black', 'Friday', 'තමා', '.', 'පට්ට', 'සේල්', 'එකක්', 'තිබ්බේ', '.', 'සුදූ', 'පිරුවට', 'ගහපු', 'මිනිස්සු', 'විකුණුන', 'ලොකු', 'ගණන්', 'වලට', '.', '#', 'ConstitutionalCrisisLK']",[],NOT,[],183,0,
1105828173902688256,කාලකන්නි හැතිකරේ මම අද කඳුලු ගෑසුත් කාගෙන ආවෙ දියත කිට්ටුව first year පොඩි උන් ටිකක් වගේ පෙනුනෙ ඔක්කොම උන්  උං කපල් පාරෙ හුරතල් වෙනව සමහරු ice cream කනව තව උං selfi ගහනව තව උං වතුර ගහ ගන්නව අපි පාරෙ චාටර් කනව ඕකුන් වදපු දෙමව්පියො මැරෙන්නෙත් පන පිටින් පනුව ගහල මූසල හැත්ත,"['කාලකන්නි', 'හැතිකරේ', 'මම', 'අද', 'කඳුලු', 'ගෑසුත්', 'කාගෙන', 'ආවෙ', 'දියත', 'කිට්ටුව', 'first', 'year', 'පොඩි', 'උන්', 'ටිකක්', 'වගේ', 'පෙනුනෙ', 'ඔක්කොම', 'උන්', 'උං', 'කපල්', 'පාරෙ', 'හුරතල්', 'වෙනව', 'සමහරු', 'ice', 'cream', 'කනව', 'තව', 'උං', 'selfi', 'ගහනව', 'තව', 'උං', 'වතුර', 'ගහ', 'ගන්නව', 'අපි', 'පාරෙ', 'චාටර්', 'කනව', 'ඕකුන්', 'වදපු', 'දෙමව්පියො', 'මැරෙන්නෙත්', 'පන', 'පිටින්', 'පනුව', 'ගහල', 'මූසල', 'හැත්ත']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",OFF,"['කාලකන්නි', 'හැතිකරේ', 'මූසල', 'හැත්ත']",270,4,
